time_step,topology,topology_source,seed,load_scale,method_profile,experiment_label,ablation_family,ablation_variant,method,solver_status,history_window,transformer_model_dim,transformer_num_heads,transformer_num_layers,transformer_dropout,transformer_epochs,transformer_learning_rate,robust_max_scenarios,robust_num_central_scenarios,robust_include_random_scenario,robust_nominal_weight,robust_worst_case_weight,uncertainty_multiplier_config,prediction_mae,prediction_rmse,nominal_max_utilization,nominal_avg_utilization,critical_failure_reopt_max_utilization,random_failure_reopt_max_utilization,critical_failure_fixed_served_fraction,critical_failure_fixed_disrupted_fraction,random_failure_fixed_served_fraction,random_failure_fixed_disrupted_fraction,critical_failure_fixed_fairness,random_failure_fixed_fairness,uncertainty_mean,uncertainty_max,routing_demand_inflation_ratio,robust_nominal_utilization,robust_worst_case_utilization,robust_failure_scenarios
30,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,linear_autoregressive,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.42842251652728774,0.5305481285208683,1.0148916633333334,0.7299058545888891,1.4462442633333334,1.1110342899999999,0.7474659546155106,0.2525340453844895,0.7988672976966193,0.20113270230338062,0.7449689315183136,0.7926525656092825,,,,,,
30,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,lstm,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.2702002517235422,0.3491278802736902,0.9493799622222222,0.6831248403559259,1.3501478333333334,1.0524971733333335,0.7441423150656267,0.2558576849343734,0.799059754237434,0.200940245762566,0.7402294261551634,0.7935392983868326,,,,,,
30,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,transformer,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.31242692328544175,0.3964248124587946,0.9678949866666665,0.6963881169468146,1.3760352783333332,1.074331981111111,0.7401056052614716,0.25989439473852827,0.7944085863495102,0.20559141365048988,0.7347354968521502,0.7880107297101703,,,,,,
31,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,moving_average,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,1.6291842918386013,1.7707746876462378,1.2458754666666665,0.897697788795926,1.7765379311111111,2.4200095733333327,0.7457397011552871,0.2542602988447129,0.8281795261762374,0.17182047382376275,0.7417352693773621,0.8318796540823804,,,,,,
31,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,linear_autoregressive,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.6687401655490831,0.7646696640428013,0.9679501877777776,0.6956228363482962,1.3711249733333333,1.87938004,0.7451928602133419,0.25480713978665803,0.8290935850316549,0.1709064149683451,0.7400482328873789,0.8312541246881556,,,,,,
31,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,lstm,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.6137522898427954,0.7053941326932034,0.9493799622222222,0.6831248403559259,1.3501478333333334,1.8500657000000003,0.7441423150656267,0.2558576849343734,0.8289312044090705,0.17106879559092952,0.7402294261551634,0.831453870556869,,,,,,
31,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,transformer,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.6772807457689118,0.771215004475356,0.967899545,0.6963909605362965,1.3760416126888888,1.8865805349999996,0.740105499178073,0.25989450082192694,0.828834490849256,0.17116550915074397,0.7347355454576694,0.8316460378444893,,,,,,
32,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,moving_average,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,1.4872734633992692,1.618261136392143,1.1346168891666664,0.8162572587015926,1.6156809764444444,0.0,0.7415447753843408,0.2584552246156593,0.8449390047176137,0.1550609952823862,0.7379576235589513,0.8461538470359762,,,,,,
32,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,linear_autoregressive,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.2665419540965464,0.35037280853806574,0.7635542142222222,0.5420514363388889,1.0600721996000002,0.0,0.7411997254363819,0.25880027456361815,0.8418746612669473,0.15812533873305262,0.7363676128401154,0.8461538468853103,,,,,,
32,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,lstm,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.85417431502373,0.9499246225152796,0.9493799577777777,0.6831248363203704,1.3501478295555556,0.0,0.7441423172546633,0.25585768274533666,0.8422590447116484,0.15774095528835155,0.7402294273782687,0.8461538473337494,,,,,,
32,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,transformer,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.9191177499477936,1.0176921614682886,0.9679030004444443,0.6963931245197036,1.3760464044444445,0.0,0.7401054180179114,0.2598945819820886,0.8423432905098902,0.1576567094901098,0.7347355826941442,0.8461538469280848,,,,,,
33,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,moving_average,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.9735269120922845,1.0764817738545391,1.0046924866666664,0.7247377214525924,1.4349267695999999,0.0,0.7469902597846578,0.25300974021534217,0.8447356580750223,0.15526434192497773,0.7427189750449762,0.8461538470302853,,,,,,
33,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,linear_autoregressive,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.23048854018127662,0.2955737091125946,0.6783647430888888,0.48956303394622225,0.9601812900000001,0.0,0.7403705762326421,0.2596294237673578,0.8426278911787797,0.15737210882122035,0.7341158183385971,0.8461538473214497,,,,,,
33,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,lstm,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.7802383228718341,0.8767729900865717,0.9493799533333332,0.6831248326466667,1.3501478226666668,0.0,0.7441423178931323,0.2558576821068676,0.842259045076488,0.15774095492351212,0.7402294271363646,0.8461538472315713,,,,,,
33,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,transformer,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.8449018665031129,0.9454522903110739,0.9679035189555555,0.6963934436428149,1.3760471220000001,0.0,0.7401054319915567,0.2598945680084434,0.8423433087747376,0.1576566912252624,0.7347355969989698,0.8461538473019279,,,,,,
34,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,moving_average,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.4089925631182998,0.48771557822564787,0.8971470533333334,0.6465389969707408,1.2811300438333333,1.288917272,0.7421379463001189,0.2578620536998811,0.8307766802339679,0.16922331976603214,0.737887456827703,0.8269230781031383,,,,,,
34,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,linear_autoregressive,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.4454682629738341,0.5395516394885993,0.6652339233333334,0.47467754261348155,0.9200336750000001,0.9668926986666668,0.7432527578072247,0.2567472421927753,0.8309320593045276,0.16906794069547235,0.73634744672289,0.8269230780859537,,,,,,
34,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,lstm,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.5747881443415773,0.6616161868962679,0.9493799533333332,0.6831248326466667,1.3501478226666668,1.3661831080000002,0.7441423178931323,0.2558576821068676,0.827250331989955,0.17274966801004507,0.7402294271363646,0.8205128216077006,,,,,,
34,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,transformer,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.6372382259750673,0.72750053801874,0.9679002511111112,0.6963914080374813,1.3760425746666665,1.3947841119999997,0.7401054603940366,0.2598945396059635,0.8324479607502968,0.16755203924970324,0.7347355626983647,0.82692307785363,,,,,,
