time_step,topology,seed,load_scale,method,scenario,failed_link,commodity_rank,source,destination,disrupted_amount,demand_value,commodity_disruption_ratio
23,sample_backbone,7,0.8,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,3.7425973,3.7425973415374756,0.9999999889014308
23,sample_backbone,7,0.8,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,3.2094481,3.2094480991363525,1.0000000002690952
23,sample_backbone,7,0.8,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,2.9255655,3.2256195545196533,0.9069778535725871
23,sample_backbone,7,0.8,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,2.7377102,2.7377102375030518,0.9999999863013072
23,sample_backbone,7,0.8,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,2.2108827,2.2108826637268066,1.000000016406657
23,sample_backbone,7,0.8,transformer,random_failure_fixed,0 -> 1 & 1 -> 0,1,0,1,3.7261562,3.726156234741211,0.9999999906763944
23,sample_backbone,7,0.8,transformer,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,1.9320406,3.767007827758789,0.5128846788591578
23,sample_backbone,7,0.8,transformer,random_failure_fixed,0 -> 1 & 1 -> 0,3,1,0,1.8723992,1.8723992109298706,0.9999999941626387
23,sample_backbone,7,0.8,transformer,random_failure_fixed,0 -> 1 & 1 -> 0,4,3,0,0.30005402,3.2256195545196533,0.09302213572570026
24,sample_backbone,7,0.8,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,4.5505376,4.550537608693086,0.9999999980896573
24,sample_backbone,7,0.8,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,3.9067813,3.906781298695151,1.000000000333996
24,sample_backbone,7,0.8,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,3.8540317,4.161705220613931,0.9260703235082702
24,sample_backbone,7,0.8,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,0,3,3.3765738,3.376573788393743,1.0000000034372882
24,sample_backbone,7,0.8,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,5,0,3.3240172,3.3240171677323547,1.0000000097074244
24,sample_backbone,7,0.8,current_demand_lp,random_failure_fixed,1 -> 3 & 3 -> 1,1,3,1,4.9890799,4.989079880849972,1.0000000038383887
24,sample_backbone,7,0.8,current_demand_lp,random_failure_fixed,1 -> 3 & 3 -> 1,2,1,3,3.2558056,3.2558056071258745,0.9999999978113329
24,sample_backbone,7,0.8,current_demand_lp,random_failure_fixed,1 -> 3 & 3 -> 1,3,5,1,3.2346414,3.2346414286019636,0.9999999911576093
24,sample_backbone,7,0.8,current_demand_lp,random_failure_fixed,1 -> 3 & 3 -> 1,4,1,5,3.015441,3.0154410032357424,0.9999999989269422
24,sample_backbone,7,0.8,current_demand_lp,random_failure_fixed,1 -> 3 & 3 -> 1,5,0,5,2.884943,4.964791125431751,0.5810804376486468
24,sample_backbone,7,0.8,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,0,5,4.9647911,4.964791125431751,0.9999999948775788
24,sample_backbone,7,0.8,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,4,4.6539146,5.3227446081882706,0.8743448995919563
24,sample_backbone,7,0.8,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,3.9067813,3.906781298695151,1.000000000333996
24,sample_backbone,7,0.8,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,3.3240172,3.3240171677323547,1.0000000097074244
24,sample_backbone,7,0.8,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,3,0,3.2292369,4.161705220613931,0.7759408052268598
24,sample_backbone,7,0.8,robust_current_demand_lp,random_failure_fixed,1 -> 3 & 3 -> 1,1,3,1,4.9890799,4.989079880849972,1.0000000038383887
24,sample_backbone,7,0.8,robust_current_demand_lp,random_failure_fixed,1 -> 3 & 3 -> 1,2,1,3,3.2558056,3.2558056071258745,0.9999999978113329
24,sample_backbone,7,0.8,robust_current_demand_lp,random_failure_fixed,1 -> 3 & 3 -> 1,3,5,1,3.2346414,3.2346414286019636,0.9999999911576093
24,sample_backbone,7,0.8,robust_current_demand_lp,random_failure_fixed,1 -> 3 & 3 -> 1,4,1,5,3.015441,3.0154410032357424,0.9999999989269422
24,sample_backbone,7,0.8,robust_current_demand_lp,random_failure_fixed,1 -> 3 & 3 -> 1,5,0,3,2.884943,3.376573788393743,0.8543995128779298
24,sample_backbone,7,0.8,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,4.2710387,4.27103874739909,0.9999999889022103
24,sample_backbone,7,0.8,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,2,3,0,3.3696599,3.436692033657898,0.9804951584251931
24,sample_backbone,7,0.8,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,3.3093544,3.3093543805160897,1.0000000058875262
24,sample_backbone,7,0.8,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,2.9886374,2.988637401992523,0.9999999993333005
24,sample_backbone,7,0.8,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,2.812197,2.8121969563153075,1.0000000155340087
24,sample_backbone,7,0.8,moving_average,random_failure_fixed,1 -> 3 & 3 -> 1,1,3,1,4.2275852,4.227585164266541,1.0000000084524516
24,sample_backbone,7,0.8,moving_average,random_failure_fixed,1 -> 3 & 3 -> 1,2,1,3,2.8872419,2.8872419316372775,0.9999999890423877
24,sample_backbone,7,0.8,moving_average,random_failure_fixed,1 -> 3 & 3 -> 1,3,1,5,2.5150998,2.515099840829892,0.999999983766095
24,sample_backbone,7,0.8,moving_average,random_failure_fixed,1 -> 3 & 3 -> 1,4,5,1,2.5004129,2.5004128824567133,1.000000007016156
