time_step,topology,seed,load_scale,method,scenario,failed_link,commodity_rank,source,destination,path_rank,path_flow,path_nodes,path_edges,contains_failed_link
27,sample_backbone,7,1.2,moving_average,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,1,3.6231017,0 | 1 | 3 | 5,0->1 | 1->3 | 3->5,1
27,sample_backbone,7,1.2,moving_average,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,2,0.19857320000000023,0 | 1 | 3 | 4 | 5,0->1 | 1->3 | 3->4 | 4->5,1
27,sample_backbone,7,1.2,moving_average,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,3,2.9446630999999996,0 | 2 | 3 | 4 | 5,0->2 | 2->3 | 3->4 | 4->5,0
27,sample_backbone,7,1.2,moving_average,random_failure_fixed,0 -> 1 & 1 -> 0,3,1,0,1,3.1009865,1 | 0,1->0,1
27,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,9.2426293,2 | 3 | 5,2->3 | 3->5,1
27,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,2,3,0,1,6.6303745,3 | 2 | 0,3->2 | 2->0,1
27,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,1,6.3108188,2 | 3,2->3,1
27,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,4,0,3,1,6.0998743,0 | 2 | 3,0->2 | 2->3,1
27,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,5,5,0,1,5.7537713,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
27,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,0 -> 1 & 1 -> 0,1,0,1,1,8.1936306,0 | 1,0->1,1
27,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,1,4.1137504,0 | 1 | 3 | 5,0->1 | 1->3 | 3->5,1
27,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,2,0.977074,0 | 2 | 3 | 5,0->2 | 2->3 | 3->5,0
27,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,3,2.1543183,0 | 2 | 3 | 4 | 5,0->2 | 2->3 | 3->4 | 4->5,0
27,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,0 -> 1 & 1 -> 0,3,1,0,1,3.818852,1 | 0,1->0,1
27,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,6.0500517,2 | 3 | 5,2->3 | 3->5,1
27,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,1,4.7197971,2 | 3,2->3,1
27,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,1,0.12168929,3 | 1 | 0,3->1 | 1->0,0
27,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,2,4.668531,3 | 2 | 0,3->2 | 2->0,1
27,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,4.3185291,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
27,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,1,3.8086569,0 | 2 | 3,0->2 | 2->3,1
27,sample_backbone,7,1.2,lstm,random_failure_fixed,0 -> 1 & 1 -> 0,1,0,1,1,5.6564574,0 | 1,0->1,1
27,sample_backbone,7,1.2,lstm,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,1,2.8059323,0 | 1 | 3 | 5,0->1 | 1->3 | 3->5,1
27,sample_backbone,7,1.2,lstm,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,2,0.09102150000000009,0 | 1 | 3 | 4 | 5,0->1 | 1->3 | 3->4 | 4->5,1
27,sample_backbone,7,1.2,lstm,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,3,2.7184184,0 | 2 | 3 | 4 | 5,0->2 | 2->3 | 3->4 | 4->5,0
27,sample_backbone,7,1.2,lstm,random_failure_fixed,0 -> 1 & 1 -> 0,3,1,0,1,2.775635,1 | 0,1->0,1
27,sample_backbone,7,1.2,lstm,random_failure_fixed,0 -> 1 & 1 -> 0,4,3,0,1,0.12168929,3 | 1 | 0,3->1 | 1->0,1
27,sample_backbone,7,1.2,lstm,random_failure_fixed,0 -> 1 & 1 -> 0,4,3,0,2,4.668531,3 | 2 | 0,3->2 | 2->0,0
27,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,0,5,1,5.857944,0 | 2 | 3 | 5,0->2 | 2->3 | 3->5,1
27,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,4,1,1.0672855,2 | 4,2->4,0
27,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,4,2,5.3645258,2 | 3 | 4,2->3 | 3->4,1
27,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,1,4.8998451,2 | 3,2->3,1
27,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,4.5122657,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
27,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,3,2,1,3.5624821,3 | 2,3->2,1
27,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,0 -> 1 & 1 -> 0,1,0,1,1,5.9031577,0 | 1,0->1,1
27,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,3,1,3.0160776,0 | 1 | 3,0->1 | 1->3,1
27,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,3,2,1.1015285,0 | 2 | 3,0->2 | 2->3,0
27,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,0 -> 1 & 1 -> 0,3,1,0,1,2.8819959,1 | 0,1->0,1
27,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,0 -> 1 & 1 -> 0,4,3,0,1,1.6174552,3 | 1 | 0,3->1 | 1->0,1
27,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,0 -> 1 & 1 -> 0,4,3,0,2,3.3982246,3 | 2 | 0,3->2 | 2->0,0
27,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,6.381556,2 | 3 | 5,2->3 | 3->5,1
27,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,1,5.3627214,2 | 3,2->3,1
27,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,3,5,0,1,5.0352287,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
27,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,4,3,0,1,0.85950169,3 | 1 | 0,3->1 | 1->0,0
27,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,4,3,0,2,4.3648535,3 | 2 | 0,3->2 | 2->0,1
27,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,5,3,2,1,3.8722589,3 | 2,3->2,1
27,sample_backbone,7,1.2,transformer,random_failure_fixed,0 -> 1 & 1 -> 0,1,0,1,1,6.4289422,0 | 1,0->1,1
27,sample_backbone,7,1.2,transformer,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,1,3.3501908,0 | 1 | 3 | 5,0->1 | 1->3 | 3->5,1
27,sample_backbone,7,1.2,transformer,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,2,0.06177890000000019,0 | 1 | 3 | 4 | 5,0->1 | 1->3 | 3->4 | 4->5,1
27,sample_backbone,7,1.2,transformer,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,3,2.8461765,0 | 2 | 3 | 4 | 5,0->2 | 2->3 | 3->4 | 4->5,0
27,sample_backbone,7,1.2,transformer,random_failure_fixed,0 -> 1 & 1 -> 0,3,1,0,1,3.027437,1 | 0,1->0,1
27,sample_backbone,7,1.2,transformer,random_failure_fixed,0 -> 1 & 1 -> 0,4,3,0,1,0.85950169,3 | 1 | 0,3->1 | 1->0,1
27,sample_backbone,7,1.2,transformer,random_failure_fixed,0 -> 1 & 1 -> 0,4,3,0,2,4.3648535,3 | 2 | 0,3->2 | 2->0,0
28,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,7.9630075,2 | 3 | 5,2->3 | 3->5,1
28,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,5,0,1,6.5509362,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
28,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,1,6.3732646,2 | 3,2->3,1
28,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,3,0,1,0.84023121,3 | 1 | 0,3->1 | 1->0,0
28,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,3,0,2,5.95704,3 | 2 | 0,3->2 | 2->0,1
28,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,1,4.8095622,0 | 2 | 3,0->2 | 2->3,1
28,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,2 -> 4 & 4 -> 2,1,4,2,1,6.5745495,4 | 2,4->2,1
28,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,2 -> 4 & 4 -> 2,2,2,4,1,5.085696,2 | 4,2->4,1
28,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,2 -> 4 & 4 -> 2,2,2,4,2,3.9009368,2 | 3 | 4,2->3 | 3->4,0
28,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,2 -> 4 & 4 -> 2,3,0,4,1,4.2863989,0 | 2 | 4,0->2 | 2->4,1
28,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,2 -> 4 & 4 -> 2,3,0,4,2,0.789218,0 | 1 | 2 | 4,0->1 | 1->2 | 2->4,1
28,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,2 -> 4 & 4 -> 2,4,1,4,1,5.0108009,1 | 2 | 4,1->2 | 2->4,1
28,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,2 -> 4 & 4 -> 2,5,4,1,1,4.8095913,4 | 2 | 1,4->2 | 2->1,1
28,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,2 -> 4 & 4 -> 2,5,4,1,2,1.6626727,4 | 3 | 1,4->3 | 3->1,0
28,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,0,5,1,8.0865902,0 | 2 | 3 | 5,0->2 | 2->3 | 3->5,1
28,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,4,1,1.1564848,2 | 4,2->4,0
28,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,4,2,7.8301481,2 | 3 | 4,2->3 | 3->4,1
28,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,5,0,1,6.5509362,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
28,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,2,3,1,6.3732646,2 | 3,2->3,1
28,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,3,0,1,1.8962823,3 | 1 | 0,3->1 | 1->0,0
28,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,3,0,2,4.9009889,3 | 2 | 0,3->2 | 2->0,1
28,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,2 -> 4 & 4 -> 2,1,4,2,1,6.5745495,4 | 2,4->2,1
28,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,2 -> 4 & 4 -> 2,2,4,1,1,6.4722639,4 | 2 | 1,4->2 | 2->1,1
28,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,2 -> 4 & 4 -> 2,3,0,4,1,5.0756169,0 | 2 | 4,0->2 | 2->4,1
28,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,2 -> 4 & 4 -> 2,4,1,4,1,5.0108009,1 | 2 | 4,1->2 | 2->4,1
28,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,2 -> 4 & 4 -> 2,5,2,5,1,4.0337963,2 | 3 | 5,2->3 | 3->5,0
28,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,2 -> 4 & 4 -> 2,5,2,5,2,3.9292112,2 | 4 | 5,2->4 | 4->5,1
28,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,7.5245086,2 | 3 | 5,2->3 | 3->5,1
28,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,2,3,0,1,0.089665535,3 | 1 | 0,3->1 | 1->0,0
28,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,2,3,0,2,6.055798,3 | 2 | 0,3->2 | 2->0,1
28,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,1,5.7877199,2 | 3,2->3,1
28,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,5.5071647,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
28,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,1,4.8936723,0 | 2 | 3,0->2 | 2->3,1
28,sample_backbone,7,1.2,moving_average,random_failure_fixed,2 -> 4 & 4 -> 2,1,4,2,1,5.4254707,4 | 2,4->2,1
28,sample_backbone,7,1.2,moving_average,random_failure_fixed,2 -> 4 & 4 -> 2,2,1,4,1,5.0873454,1 | 2 | 4,1->2 | 2->4,1
28,sample_backbone,7,1.2,moving_average,random_failure_fixed,2 -> 4 & 4 -> 2,3,0,4,1,4.5018039,0 | 2 | 4,0->2 | 2->4,1
28,sample_backbone,7,1.2,moving_average,random_failure_fixed,2 -> 4 & 4 -> 2,3,0,4,2,0.061832354,0 | 1 | 2 | 4,0->1 | 1->2 | 2->4,1
28,sample_backbone,7,1.2,moving_average,random_failure_fixed,2 -> 4 & 4 -> 2,4,2,4,1,4.2126652,2 | 4,2->4,1
28,sample_backbone,7,1.2,moving_average,random_failure_fixed,2 -> 4 & 4 -> 2,4,2,4,2,3.5798551,2 | 3 | 4,2->3 | 3->4,0
28,sample_backbone,7,1.2,moving_average,random_failure_fixed,2 -> 4 & 4 -> 2,5,4,1,1,4.0907023,4 | 2 | 1,4->2 | 2->1,1
28,sample_backbone,7,1.2,moving_average,random_failure_fixed,2 -> 4 & 4 -> 2,5,4,1,2,1.6005749,4 | 3 | 1,4->3 | 3->1,0
28,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,8.0814771,2 | 3 | 5,2->3 | 3->5,1
28,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,1,6.836688,2 | 3,2->3,1
28,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,3,5,0,1,6.3680505,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
28,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,4,3,0,1,1.9586015,3 | 1 | 0,3->1 | 1->0,0
28,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,4,3,0,2,5.2129988,3 | 2 | 0,3->2 | 2->0,1
28,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,1,4.9169309,0 | 2 | 3,0->2 | 2->3,1
28,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,2 -> 4 & 4 -> 2,1,4,1,1,5.4349663,4 | 2 | 1,4->2 | 2->1,1
28,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,2 -> 4 & 4 -> 2,1,4,1,2,1.6184268,4 | 3 | 1,4->3 | 3->1,0
28,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,2 -> 4 & 4 -> 2,2,2,4,1,5.4201092,2 | 4,2->4,1
28,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,2 -> 4 & 4 -> 2,2,2,4,2,3.4992669,2 | 3 | 4,2->3 | 3->4,0
28,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,2 -> 4 & 4 -> 2,3,4,2,1,5.3977633,4 | 2,4->2,1
28,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,2 -> 4 & 4 -> 2,4,1,4,1,4.9539589,1 | 2 | 4,1->2 | 2->4,1
28,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,2 -> 4 & 4 -> 2,5,0,4,1,4.5559451,0 | 2 | 4,0->2 | 2->4,1
28,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,2 -> 4 & 4 -> 2,5,0,4,2,0.24177396,0 | 1 | 2 | 4,0->1 | 1->2 | 2->4,1
28,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,6.0500531,2 | 3 | 5,2->3 | 3->5,1
28,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,1,4.7197995,2 | 3,2->3,1
28,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,1,0.12168922,3 | 1 | 0,3->1 | 1->0,0
28,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,2,4.6685325,3 | 2 | 0,3->2 | 2->0,1
28,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,4.3185306,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
28,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,1,3.8086591,0 | 2 | 3,0->2 | 2->3,1
28,sample_backbone,7,1.2,lstm,random_failure_fixed,2 -> 4 & 4 -> 2,1,4,2,1,4.2362614,4 | 2,4->2,1
28,sample_backbone,7,1.2,lstm,random_failure_fixed,2 -> 4 & 4 -> 2,2,2,4,1,3.7593972,2 | 4,2->4,1
28,sample_backbone,7,1.2,lstm,random_failure_fixed,2 -> 4 & 4 -> 2,2,2,4,2,2.4200614,2 | 3 | 4,2->3 | 3->4,0
28,sample_backbone,7,1.2,lstm,random_failure_fixed,2 -> 4 & 4 -> 2,3,1,4,1,3.6797215,1 | 2 | 4,1->2 | 2->4,1
28,sample_backbone,7,1.2,lstm,random_failure_fixed,2 -> 4 & 4 -> 2,3,1,4,2,0.25416722,1 | 3 | 4,1->3 | 3->4,0
28,sample_backbone,7,1.2,lstm,random_failure_fixed,2 -> 4 & 4 -> 2,4,0,4,1,3.5147662,0 | 2 | 4,0->2 | 2->4,1
28,sample_backbone,7,1.2,lstm,random_failure_fixed,2 -> 4 & 4 -> 2,5,4,1,1,3.1339918,4 | 2 | 1,4->2 | 2->1,1
28,sample_backbone,7,1.2,lstm,random_failure_fixed,2 -> 4 & 4 -> 2,5,4,1,2,1.3518785,4 | 3 | 1,4->3 | 3->1,0
28,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,0,5,1,5.8579454,0 | 2 | 3 | 5,0->2 | 2->3 | 3->5,1
28,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,4,1,1.0672863,2 | 4,2->4,0
28,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,4,2,5.3645264,2 | 3 | 4,2->3 | 3->4,1
28,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,1,4.8998475,2 | 3,2->3,1
28,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,4.5122671,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
28,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,3,2,1,3.562484,3 | 2,3->2,1
28,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,2 -> 4 & 4 -> 2,1,4,1,1,4.6519804,4 | 2 | 1,4->2 | 2->1,1
28,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,2 -> 4 & 4 -> 2,2,4,2,1,4.4327559,4 | 2,4->2,1
28,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,2 -> 4 & 4 -> 2,3,1,4,1,3.8490891,1 | 2 | 4,1->2 | 2->4,1
28,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,2 -> 4 & 4 -> 2,3,1,4,2,0.35117725,1 | 3 | 4,1->3 | 3->4,0
28,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,2 -> 4 & 4 -> 2,4,0,4,1,3.6643724,0 | 2 | 4,0->2 | 2->4,1
28,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,2 -> 4 & 4 -> 2,5,2,5,1,3.5053219,2 | 3 | 5,2->3 | 3->5,0
28,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,2 -> 4 & 4 -> 2,5,2,5,2,2.9354587,2 | 4 | 5,2->4 | 4->5,1
28,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,7.1019697,2 | 3 | 5,2->3 | 3->5,1
28,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,2,3,0,1,5.4379258,3 | 2 | 0,3->2 | 2->0,1
28,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,1,5.2890887,2 | 3,2->3,1
28,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,4.8586717,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
28,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,1,4.5951881,0 | 2 | 3,0->2 | 2->3,1
28,sample_backbone,7,1.2,transformer,random_failure_fixed,2 -> 4 & 4 -> 2,1,4,2,1,4.8801031,4 | 2,4->2,1
28,sample_backbone,7,1.2,transformer,random_failure_fixed,2 -> 4 & 4 -> 2,2,1,4,1,4.306019,1 | 2 | 4,1->2 | 2->4,1
28,sample_backbone,7,1.2,transformer,random_failure_fixed,2 -> 4 & 4 -> 2,2,1,4,2,0.46018535,1 | 3 | 4,1->3 | 3->4,0
28,sample_backbone,7,1.2,transformer,random_failure_fixed,2 -> 4 & 4 -> 2,3,2,4,1,4.1659636,2 | 4,2->4,1
28,sample_backbone,7,1.2,transformer,random_failure_fixed,2 -> 4 & 4 -> 2,3,2,4,2,2.6594792,2 | 3 | 4,2->3 | 3->4,0
28,sample_backbone,7,1.2,transformer,random_failure_fixed,2 -> 4 & 4 -> 2,4,0,4,1,4.1343999,0 | 2 | 4,0->2 | 2->4,1
28,sample_backbone,7,1.2,transformer,random_failure_fixed,2 -> 4 & 4 -> 2,5,4,1,1,3.3564643,4 | 2 | 1,4->2 | 2->1,1
28,sample_backbone,7,1.2,transformer,random_failure_fixed,2 -> 4 & 4 -> 2,5,4,1,2,1.8232447,4 | 3 | 1,4->3 | 3->1,0
29,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,6.7529645,2 | 3 | 5,2->3 | 3->5,1
29,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,1,6.047871,2 | 3,2->3,1
29,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,5,0,1,5.4960739,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
29,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,3,0,1,1.2218313,3 | 1 | 0,3->1 | 1->0,0
29,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,3,0,2,5.4460904,3 | 2 | 0,3->2 | 2->0,1
29,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,1,4.3196799,0 | 2 | 3,0->2 | 2->3,1
29,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,4 -> 5 & 5 -> 4,1,5,4,1,6.2478984,5 | 4,5->4,1
29,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,4 -> 5 & 5 -> 4,2,4,5,1,5.8592265,4 | 5,4->5,1
29,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,4 -> 5 & 5 -> 4,3,0,5,1,3.5202419,0 | 1 | 3 | 5,0->1 | 1->3 | 3->5,0
29,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,4 -> 5 & 5 -> 4,3,0,5,2,0.40752080000000035,0 | 2 | 3 | 5,0->2 | 2->3 | 3->5,0
29,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,4 -> 5 & 5 -> 4,3,0,5,3,3.4261441,0 | 2 | 3 | 4 | 5,0->2 | 2->3 | 3->4 | 4->5,1
29,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,0,5,1,7.3539069,0 | 2 | 3 | 5,0->2 | 2->3 | 3->5,1
29,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,4,1,0.90676958,2 | 4,2->4,0
29,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,4,2,7.0138018,2 | 3 | 4,2->3 | 3->4,1
29,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,1,6.047871,2 | 3,2->3,1
29,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,5.4960739,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
