time_step,topology,topology_source,seed,load_scale,method_profile,experiment_label,ablation_family,ablation_variant,method,solver_status,history_window,transformer_model_dim,transformer_num_heads,transformer_num_layers,transformer_dropout,transformer_epochs,transformer_learning_rate,robust_max_scenarios,robust_num_central_scenarios,robust_include_random_scenario,robust_nominal_weight,robust_worst_case_weight,uncertainty_multiplier_config,prediction_mae,prediction_rmse,nominal_max_utilization,nominal_avg_utilization,critical_failure_reopt_max_utilization,random_failure_reopt_max_utilization,critical_failure_fixed_served_fraction,critical_failure_fixed_disrupted_fraction,random_failure_fixed_served_fraction,random_failure_fixed_disrupted_fraction,critical_failure_fixed_fairness,random_failure_fixed_fairness,uncertainty_mean,uncertainty_max,routing_demand_inflation_ratio,robust_nominal_utilization,robust_worst_case_utilization,robust_failure_scenarios
32,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,moving_average,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,1.5294994938757622,1.65365325306192,1.1913690497777778,0.8647272354222222,1.711498528888889,0.0,0.7504808498985408,0.24951915010145917,0.8465332960299847,0.1534667039700153,0.7590186054958549,0.8461538472202013,,,,,,
32,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,linear_autoregressive,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.1881678769047835,0.2549440844869884,0.7561334850000001,0.5522808554422223,1.088836936888889,0.0,0.75666270036774,0.2433372996322601,0.8498587649081416,0.1501412350918584,0.7617222783553788,0.8461538476414654,,,,,,
32,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,lstm,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.9023841558415147,0.9968566460222408,0.9942980527666667,0.7306393095476297,1.4399061977777778,0.0,0.7464712885180971,0.25352871148190287,0.8479586665503797,0.15204133344962037,0.7507733728474022,0.8461538470824388,,,,,,
32,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,transformer,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.996917345355494,1.0955097388675021,1.02611396,0.7520201383614815,1.4806656066666664,0.0,0.754721906983776,0.24527809301622405,0.8478115297139399,0.15218847028606008,0.7620477713736469,0.8461538473283557,,,,,,
33,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,moving_average,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,1.0023582451257935,1.0969956666636673,1.0516104665,0.766578068335926,1.5091864888888886,0.0,0.7519181671060895,0.24808183289391048,0.8458927511204243,0.1541072488795757,0.7587680244526367,0.8461538475201644,,,,,,
33,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,linear_autoregressive,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.30538147240741437,0.38618973298179465,0.67110007,0.49087396178000003,0.9754454250000002,0.0,0.7541523949345535,0.24584760506544648,0.8494206986827298,0.15057930131727013,0.7604501524785198,0.8461538473450452,,,,,,
33,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,lstm,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.8366725207588845,0.9291756503525562,0.9942980527666667,0.7306393095476297,1.4399061977777778,0.0,0.7464712885180971,0.25352871148190287,0.8479586665503797,0.15204133344962037,0.7507733728474022,0.8461538470824388,,,,,,
33,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,transformer,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.9300434507364821,1.0255412565278783,1.0257630022222224,0.7517777600392593,1.48018262,0.0,0.7547372428766924,0.2452627571233076,0.8478075190475993,0.1521924809524007,0.7620736446530397,0.8461538469771474,,,,,,
34,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,moving_average,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.3926212683121596,0.4732862055947666,0.9377550466666664,0.6830116286646297,1.340044608888889,1.34799826,0.7518199270455783,0.24818007295442157,0.8248987791906082,0.17510122080939183,0.7590097102685459,0.8218181878024023,,,,,,
34,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,linear_autoregressive,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.32110159270601657,0.3941436176355826,0.7333013783333333,0.54121147201,1.0603210066666666,1.0635927466666668,0.7593695911071566,0.24063040889284346,0.8241952159916657,0.17580478400833444,0.7656317334964371,0.8215727012042168,,,,,,
34,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,lstm,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.5997387492355756,0.6810334134216371,0.9942980527666667,0.7306393095476297,1.4399061977777778,1.448947982666667,0.7464712885180971,0.25352871148190287,0.8228025081965947,0.17719749180340524,0.7507733728474022,0.8205128216352244,,,,,,
34,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,transformer,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.7386989400142288,0.8263460230499438,1.0394970016666667,0.7619506649485185,1.5001888600000002,1.5092181133333331,0.7548731714652275,0.24512682853477252,0.8224389353140025,0.1775610646859975,0.7623018434491866,0.820975002367088,,,,,,
